timestamp,Y,X,Beta,Signal,Strategy_Ret,Cum_Ret
2025-10-30 10:00:00+00:00,0.656728208065033,0.5764685869216919,0.352429017005776,0,-0.0,1.0
2025-10-30 11:00:00+00:00,0.6556947231292725,0.5753077864646912,0.3549855331492728,0,-0.0,1.0
2025-10-30 12:00:00+00:00,0.6541078090667725,0.5732301473617554,0.3612109780679275,0,-0.0,1.0
2025-10-30 13:00:00+00:00,0.6548359990119934,0.5740528106689453,0.36423300107148865,0,0.0,1.0
2025-10-30 14:00:00+00:00,0.6547930836677551,0.5738222599029541,0.36676323521573484,0,0.0,1.0
2025-10-30 15:00:00+00:00,0.6556087136268616,0.5747787356376648,0.3675535342903629,0,0.0,1.0
2025-10-30 16:00:00+00:00,0.6556516885757446,0.5746135711669922,0.36817096093928486,0,0.0,1.0
2025-10-30 17:00:00+00:00,0.6557376980781555,0.5747456550598145,0.36858020029938515,0,0.0,1.0
2025-10-30 18:00:00+00:00,0.6553938984870911,0.5743165612220764,0.3691996822480696,0,-0.0,1.0
2025-10-30 19:00:00+00:00,0.6550933718681335,0.5739539861679077,0.3699894424977623,0,-0.0,1.0
2025-10-30 20:00:00+00:00,0.6556516885757446,0.574349582195282,0.37018463657780387,0,0.0,1.0
2025-10-30 21:00:00+00:00,0.6556087136268616,0.574349582195282,0.37036138201480917,0,-0.0,1.0
2025-10-30 22:00:00+00:00,0.6554798483848572,0.5742176175117493,0.3705676351324185,0,-0.0,1.0
2025-10-30 23:00:00+00:00,0.6561249494552612,0.5745805501937866,0.3705176633475085,0,0.0,1.0
2025-10-31 00:00:00+00:00,0.6558666825294495,0.5742505788803101,0.3705063550814919,0,-0.0,1.0
2025-10-31 01:00:00+00:00,0.6554798483848572,0.5736247301101685,0.37060644244866936,0,-0.0,1.0
2025-10-31 02:00:00+00:00,0.6554368734359741,0.5733287334442139,0.3706494017997859,0,0.0,1.0
2025-10-31 03:00:00+00:00,0.6551362872123718,0.5731973052024841,0.3708950884193668,0,-0.0,1.0
2025-10-31 04:00:00+00:00,0.6552650332450867,0.5734931230545044,0.37103129869011514,0,0.0,1.0
2025-10-31 05:00:00+00:00,0.6542789936065674,0.5724753737449646,0.3719363398385301,0,-0.0,1.0
2025-10-31 06:00:00+00:00,0.653979480266571,0.5721478462219238,0.372997828236559,0,-0.0,1.0
2025-10-31 07:00:00+00:00,0.6541934013366699,0.572213351726532,0.37361414027423134,0,0.0,1.0
2025-10-31 08:00:00+00:00,0.6545359492301941,0.5722787976264954,0.3738114618832079,0,0.0,1.0
2025-10-31 09:00:00+00:00,0.6543217897415161,0.5725081562995911,0.3741198115479108,0,-0.0,1.0
2025-10-31 10:00:00+00:00,0.6543217897415161,0.5724753737449646,0.37436411005598685,0,0.0,1.0
2025-10-31 11:00:00+00:00,0.6544930934906006,0.572573721408844,0.3744753008755004,0,0.0,1.0
2025-10-31 12:00:00+00:00,0.6539367437362671,0.57178795337677,0.3748898759429491,0,-0.0,1.0
2025-10-31 13:00:00+00:00,0.6547502279281616,0.5725409388542175,0.37486207977358715,0,0.0,1.0
2025-10-31 14:00:00+00:00,0.6553080081939697,0.5731973052024841,0.37491156360932476,0,0.0,1.0
2025-10-31 15:00:00+00:00,0.6548788547515869,0.5728361010551453,0.3749060055848522,0,-0.0,1.0
2025-10-31 16:00:00+00:00,0.6541934013366699,0.572213351726532,0.3750856721492145,0,-0.0,1.0
2025-10-31 17:00:00+00:00,0.6540650129318237,0.5720168948173523,0.37529573422435825,0,-0.0,1.0
2025-10-31 18:00:00+00:00,0.6544074416160583,0.5724098682403564,0.3753331251305493,0,0.0,1.0
2025-10-31 19:00:00+00:00,0.6545359492301941,0.5724098682403564,0.37533775328123614,0,0.0,1.0
2025-10-31 20:00:00+00:00,0.6546644568443298,0.5726392865180969,0.375337179033262,0,0.0,1.0
2025-10-31 21:00:00+00:00,0.6547930836677551,0.572573721408844,0.3753271477686042,0,0.0,1.0
2025-10-31 22:00:00+00:00,0.6547930836677551,0.572573721408844,0.3753199608248131,0,0.0,1.0
2025-11-03 00:00:00+00:00,0.6544930934906006,0.5720168948173523,0.37530342373692505,0,-0.0,1.0
2025-11-03 01:00:00+00:00,0.6546216011047363,0.5716245770454407,0.3751290422206925,0,0.0,1.0
2025-11-03 02:00:00+00:00,0.655007541179657,0.5723115801811218,0.37509568184191083,0,0.0,1.0
2025-11-03 03:00:00+00:00,0.6555227637290955,0.5725081562995911,0.3751347904588819,0,0.0,1.0
2025-11-03 04:00:00+00:00,0.6556087136268616,0.5727376937866211,0.3752668102839491,0,-0.0,1.0
2025-11-03 05:00:00+00:00,0.6560819149017334,0.5729673504829407,0.37557938737174795,0,0.0,1.0
2025-11-03 06:00:00+00:00,0.6559097170829773,0.5728361010551453,0.3757369827774452,0,-0.0,1.0
2025-11-03 07:00:00+00:00,0.6555227637290955,0.5725409388542175,0.3757405287495447,0,-0.0,1.0
2025-11-03 08:00:00+00:00,0.6556516885757446,0.5720824003219604,0.37556391698593455,0,0.0,1.0
2025-11-03 09:00:00+00:00,0.6549217104911804,0.5718206763267517,0.37557204894573654,0,-0.0,1.0
2025-11-03 10:00:00+00:00,0.6547073125839233,0.5717552900314331,0.37564959573178053,0,-0.0,1.0
2025-11-03 11:00:00+00:00,0.6550504565238953,0.571918785572052,0.3756276909586794,0,0.0,1.0
2025-11-03 12:00:00+00:00,0.6549217104911804,0.5718860626220703,0.3756345328864981,0,-0.0,1.0
2025-11-03 13:00:00+00:00,0.6541506052017212,0.5710696578025818,0.375964498673232,0,-0.0,1.0
2025-11-03 14:00:00+00:00,0.6532105207443237,0.570353090763092,0.37708735264835136,0,-0.0,1.0
2025-11-03 15:00:00+00:00,0.6529119610786438,0.5702880024909973,0.37826497677016846,0,-0.0,1.0
2025-11-03 16:00:00+00:00,0.6537656784057617,0.5708739757537842,0.3785017244873632,0,0.0,1.0
2025-11-03 17:00:00+00:00,0.653979480266571,0.5709717869758606,0.37859731739259544,0,0.0,1.0
2025-11-03 18:00:00+00:00,0.6541934013366699,0.5711022019386292,0.3786137899798888,0,0.0,1.0
2025-11-03 19:00:00+00:00,0.6541506052017212,0.5711022019386292,0.3786357515070892,0,-0.0,1.0
2025-11-03 20:00:00+00:00,0.6540650129318237,0.5709391832351685,0.37866817234769357,0,-0.0,1.0
2025-11-03 21:00:00+00:00,0.653979480266571,0.5710043907165527,0.378712374320331,0,-0.0,1.0
2025-11-03 22:00:00+00:00,0.654022216796875,0.5708414316177368,0.378735847405536,0,0.0,1.0
2025-11-03 23:00:00+00:00,0.654022216796875,0.5707762837409973,0.37875012485296544,0,0.0,1.0
2025-11-04 00:00:00+00:00,0.6538939476013184,0.5697031617164612,0.37854752243309836,0,0.0,1.0
2025-11-04 01:00:00+00:00,0.6536375284194946,0.5694760680198669,0.3785145395920196,0,-0.0,1.0
2025-11-04 02:00:00+00:00,0.6525711417198181,0.5691519975662231,0.3794146225024487,0,-0.0,1.0
2025-11-04 03:00:00+00:00,0.6534239053726196,0.5696707367897034,0.3795032191361353,0,0.0,1.0
2025-11-04 04:00:00+00:00,0.6533385515213013,0.5690224170684814,0.3794831502919827,0,0.0,1.0
2025-11-04 05:00:00+00:00,0.6514233946800232,0.5681818127632141,0.38148032413479194,0,-0.0,1.0
2025-11-04 06:00:00+00:00,0.6514233946800232,0.5686341524124146,0.382834191196554,0,-0.0,1.0
2025-11-04 07:00:00+00:00,0.6517205238342285,0.5687311887741089,0.38363825109475597,0,0.0,1.0
2025-11-04 08:00:00+00:00,0.6511688828468323,0.5677624344825745,0.3850517477144315,0,-0.0,1.0
2025-11-04 09:00:00+00:00,0.6497303247451782,0.5663476586341858,0.388683597187591,0,-0.0,1.0
2025-11-04 10:00:00+00:00,0.6504064798355103,0.5667970180511475,0.3903916896224151,0,0.0,1.0
2025-11-04 11:00:00+00:00,0.6499415040016174,0.5663155317306519,0.39244986238100676,0,-0.0,1.0
2025-11-04 12:00:00+00:00,0.649688184261322,0.5662513971328735,0.3944229182242735,0,-0.0,1.0
2025-11-04 13:00:00+00:00,0.6494349837303162,0.5662193298339844,0.39629314773068036,0,-0.0,1.0
2025-11-04 14:00:00+00:00,0.6495193243026733,0.5664759278297424,0.3975851909371342,0,-0.0,1.0
2025-11-04 15:00:00+00:00,0.6504487991333008,0.5668291449546814,0.39785936193859106,0,0.0,1.0
2025-11-04 16:00:00+00:00,0.6502373218536377,0.5665722489356995,0.39820792438986347,0,-0.0,1.0
2025-11-04 17:00:00+00:00,0.64939284324646,0.5658028721809387,0.39924155127379074,0,-0.0,1.0
2025-11-04 18:00:00+00:00,0.6490135192871094,0.5656108856201172,0.40046506101097495,0,-0.0,1.0
2025-11-04 19:00:00+00:00,0.6486346125602722,0.5651313662528992,0.4019318596907516,0,-0.0,1.0
2025-11-04 20:00:00+00:00,0.6488871574401855,0.5650994181632996,0.4028214935988551,0,0.0,1.0
2025-11-04 21:00:00+00:00,0.6491820216178894,0.5645252466201782,0.40309009075296,0,0.0,1.0
2025-11-04 22:00:00+00:00,0.6494771838188171,0.5643340945243835,0.4028634297210115,0,0.0,1.0
2025-11-04 23:00:00+00:00,0.6487609148025513,0.5643659234046936,0.40346944601217793,0,-0.0,1.0
2025-11-05 00:00:00+00:00,0.6476683616638184,0.5642067193984985,0.40505768756149213,0,-0.0,1.0
2025-11-05 01:00:00+00:00,0.6469142436981201,0.5637614130973816,0.40731186988561324,0,-0.0,1.0
2025-11-05 02:00:00+00:00,0.6482982039451599,0.5649079084396362,0.40763149495277734,0,0.0,1.0
2025-11-05 03:00:00+00:00,0.6494349837303162,0.5655468702316284,0.40763231549684187,0,0.0,1.0
2025-11-05 04:00:00+00:00,0.64939284324646,0.56573885679245,0.4076347958445674,0,-0.0,1.0
2025-11-05 05:00:00+00:00,0.6492663025856018,0.5654509663581848,0.407634292005671,0,0.0,1.0
2025-11-05 06:00:00+00:00,0.6493085026741028,0.5656108856201172,0.40763360851796154,0,-0.0,1.0
2025-11-05 07:00:00+00:00,0.6489713788032532,0.5652911067008972,0.40766197513990976,0,-0.0,1.0
2025-11-05 08:00:00+00:00,0.6491820216178894,0.5655788779258728,0.40765693259367497,0,0.0,1.0
